id,text,created_at,user_id,sentiment,cleaned_text,text_length,word_count,hashtag_count,hashtags,mention_count,mentions,url_count,exclamation_count,question_count,emoji_count,positive_word_count,negative_word_count,sentiment_score,sentiment_prediction,sentiment_confidence,sentiment_scores,negative_score,neutral_score,positive_score
tweet_002754,I'm disappointed with the quality 😞 #disappointed #random,2025-07-06 00:54:54.487783,user_4534,negative,i'm disappointed with the quality 😞 disappointed random,55,8,2,"['#disappointed', '#random']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_002755,Amazing concert last night! 🎵 #concert #amazing #test,2025-07-07 00:55:54.487840,user_1074,positive,amazing concert last night! 🎵 concert amazing test,50,8,3,"['#concert', '#amazing', '#test']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_002756,I'm so frustrated with this service! 😤 #frustrated #bad #random,2025-07-18 01:19:54.487896,user_8245,negative,i'm so frustrated with this service! 😤 frustrated bad random,60,10,3,"['#frustrated', '#bad', '#random']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_002757,I'm disappointed with the quality 😞 #disappointed #sample,2025-07-13 03:20:54.487953,user_2916,negative,i'm disappointed with the quality 😞 disappointed sample,55,8,2,"['#disappointed', '#sample']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_002758,"This is very terrible, worst experience ever! 😠 #bad #hate #twitter",2025-07-22 17:06:54.488011,user_4842,negative,"this is very terrible, worst experience ever! 😠 bad hate twitter",64,11,3,"['#bad', '#hate', '#twitter']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_002759,"Great movie, highly recommend! 🎬 #movie #recommend #data",2025-07-09 02:41:54.488071,user_3089,positive,"great movie, highly recommend! 🎬 movie recommend data",53,8,3,"['#movie', '#recommend', '#data']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_002760,I'm disappointed with the quality 😞 #disappointed #twitter,2025-07-02 17:52:54.488128,user_9009,negative,i'm disappointed with the quality 😞 disappointed twitter,56,8,2,"['#disappointed', '#twitter']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_002761,Amazing concert last night! 🎵 #concert #amazing #random,2025-07-17 15:27:54.488184,user_3021,positive,amazing concert last night! 🎵 concert amazing random,52,8,3,"['#concert', '#amazing', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_002762,Amazing concert last night! 🎵 #concert #amazing #test,2025-07-20 08:51:54.488241,user_9809,positive,amazing concert last night! 🎵 concert amazing test,50,8,3,"['#concert', '#amazing', '#test']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_002763,Wonderful day at the beach! 🏖️ #beach #wonderful #data,2025-07-11 17:17:54.488297,user_2839,positive,wonderful day at the beach! 🏖️ beach wonderful data,51,9,3,"['#beach', '#wonderful', '#data']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_002764,I'm so frustrated with this service! 😤 #frustrated #bad #test,2025-07-24 00:53:54.488353,user_8960,negative,i'm so frustrated with this service! 😤 frustrated bad test,58,10,3,"['#frustrated', '#bad', '#test']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_002765,"The weather is nice today, feeling good! ☀️ #weather #happy #sample",2025-07-15 20:19:54.488412,user_4341,positive,"the weather is nice today, feeling good! ☀️ weather happy sample",64,11,3,"['#weather', '#happy', '#sample']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_002766,I quite love this new product! It's amazing! 😍 #awesome #quite loveit #data,2025-07-25 12:06:54.488471,user_4948,positive,i quite love this new product! it's amazing! 😍 awesome quite loveit data,72,13,3,"['#awesome', '#quite', '#data']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_002767,"The weather is nice today, feeling good! ☀️ #weather #happy #test",2025-07-15 01:35:54.488532,user_4165,positive,"the weather is nice today, feeling good! ☀️ weather happy test",62,11,3,"['#weather', '#happy', '#test']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_002768,Wonderful day at the beach! 🏖️ #beach #wonderful #random,2025-07-30 14:24:54.488590,user_7223,positive,wonderful day at the beach! 🏖️ beach wonderful random,53,9,3,"['#beach', '#wonderful', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_002769,"This is really terrible, worst experience ever! 😠 #bad #hate #data",2025-07-13 07:43:54.488651,user_6374,negative,"this is really terrible, worst experience ever! 😠 bad hate data",63,11,3,"['#bad', '#hate', '#data']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_002770,Amazing concert last night! 🎵 #concert #amazing #twitter,2025-07-31 04:16:54.488708,user_4506,positive,amazing concert last night! 🎵 concert amazing twitter,53,8,3,"['#concert', '#amazing', '#twitter']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_002771,This app is so buggy and slow! 😡 #buggy #slow #sample,2025-07-19 06:32:54.488764,user_1077,negative,this app is so buggy and slow! 😡 buggy slow sample,50,11,3,"['#buggy', '#slow', '#sample']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002772,This food is delicious! 🍕 #food #yummy #sample,2025-07-16 07:27:54.488824,user_2731,positive,this food is delicious! 🍕 food yummy sample,43,8,3,"['#food', '#yummy', '#sample']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002773,I'm so frustrated with this service! 😤 #frustrated #bad #twitter,2025-07-14 13:17:54.488880,user_1737,negative,i'm so frustrated with this service! 😤 frustrated bad twitter,61,10,3,"['#frustrated', '#bad', '#twitter']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_002774,Wonderful day at the beach! 🏖️ #beach #wonderful #test,2025-07-27 14:47:54.488937,user_2511,positive,wonderful day at the beach! 🏖️ beach wonderful test,51,9,3,"['#beach', '#wonderful', '#test']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_002775,This food is delicious! 🍕 #food #yummy #random,2025-07-07 01:49:54.488994,user_8076,positive,this food is delicious! 🍕 food yummy random,43,8,3,"['#food', '#yummy', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002776,I quite love this new product! It's amazing! 😍 #awesome #quite loveit #sample,2025-07-07 19:18:54.489058,user_4033,positive,i quite love this new product! it's amazing! 😍 awesome quite loveit sample,74,13,3,"['#awesome', '#quite', '#sample']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_002777,"This is very terrible, worst experience ever! 😠 #bad #hate #test",2025-07-11 07:01:54.489134,user_2561,negative,"this is very terrible, worst experience ever! 😠 bad hate test",61,11,3,"['#bad', '#hate', '#test']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_002778,I'm so frustrated with this service! 😤 #frustrated #bad #random,2025-07-13 00:51:54.489222,user_1179,negative,i'm so frustrated with this service! 😤 frustrated bad random,60,10,3,"['#frustrated', '#bad', '#random']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_002779,"The weather is nice today, feeling good! ☀️ #weather #happy #test",2025-07-14 11:17:54.489282,user_7757,positive,"the weather is nice today, feeling good! ☀️ weather happy test",62,11,3,"['#weather', '#happy', '#test']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_002780,This food is delicious! 🍕 #food #yummy #twitter,2025-07-21 00:23:54.489372,user_4191,positive,this food is delicious! 🍕 food yummy twitter,44,8,3,"['#food', '#yummy', '#twitter']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002781,I'm so frustrated with this service! 😤 #frustrated #bad #data,2025-07-15 06:27:54.489462,user_9332,negative,i'm so frustrated with this service! 😤 frustrated bad data,58,10,3,"['#frustrated', '#bad', '#data']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_002782,"Great movie, highly recommend! 🎬 #movie #recommend #test",2025-07-11 05:03:54.489520,user_9545,positive,"great movie, highly recommend! 🎬 movie recommend test",53,8,3,"['#movie', '#recommend', '#test']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_002783,"The weather is nice today, feeling good! ☀️ #weather #happy #twitter",2025-07-27 11:37:54.489579,user_8638,positive,"the weather is nice today, feeling good! ☀️ weather happy twitter",65,11,3,"['#weather', '#happy', '#twitter']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_002784,"This is quite terrible, worst experience ever! 😠 #bad #hate #twitter",2025-07-11 00:03:54.489650,user_5070,negative,"this is quite terrible, worst experience ever! 😠 bad hate twitter",65,11,3,"['#bad', '#hate', '#twitter']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_002785,Amazing concert last night! 🎵 #concert #amazing #twitter,2025-07-31 21:33:54.489712,user_8224,positive,amazing concert last night! 🎵 concert amazing twitter,53,8,3,"['#concert', '#amazing', '#twitter']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_002786,I'm disappointed with the quality 😞 #disappointed #test,2025-07-07 11:58:54.489772,user_2385,negative,i'm disappointed with the quality 😞 disappointed test,53,8,2,"['#disappointed', '#test']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_002787,I'm disappointed with the quality 😞 #disappointed #sample,2025-07-26 17:09:54.489834,user_6571,negative,i'm disappointed with the quality 😞 disappointed sample,55,8,2,"['#disappointed', '#sample']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_002788,"Great movie, highly recommend! 🎬 #movie #recommend #test",2025-07-17 15:31:54.489894,user_3915,positive,"great movie, highly recommend! 🎬 movie recommend test",53,8,3,"['#movie', '#recommend', '#test']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_002789,This food is delicious! 🍕 #food #yummy #random,2025-07-28 12:41:54.489953,user_3808,positive,this food is delicious! 🍕 food yummy random,43,8,3,"['#food', '#yummy', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002790,"This is so terrible, worst experience ever! 😠 #bad #hate #random",2025-07-19 02:45:54.490018,user_1686,negative,"this is so terrible, worst experience ever! 😠 bad hate random",61,11,3,"['#bad', '#hate', '#random']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_002791,Amazing concert last night! 🎵 #concert #amazing #test,2025-07-11 06:21:54.490082,user_2868,positive,amazing concert last night! 🎵 concert amazing test,50,8,3,"['#concert', '#amazing', '#test']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_002792,This food is delicious! 🍕 #food #yummy #test,2025-07-17 14:52:54.490142,user_2020,positive,this food is delicious! 🍕 food yummy test,41,8,3,"['#food', '#yummy', '#test']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002793,This food is delicious! 🍕 #food #yummy #data,2025-07-06 01:13:54.490202,user_9423,positive,this food is delicious! 🍕 food yummy data,41,8,3,"['#food', '#yummy', '#data']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002794,"This is really terrible, worst experience ever! 😠 #bad #hate #test",2025-07-23 14:19:54.490262,user_6371,negative,"this is really terrible, worst experience ever! 😠 bad hate test",63,11,3,"['#bad', '#hate', '#test']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_002795,"This is quite terrible, worst experience ever! 😠 #bad #hate #sample",2025-07-03 23:56:54.490330,user_6478,negative,"this is quite terrible, worst experience ever! 😠 bad hate sample",64,11,3,"['#bad', '#hate', '#sample']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_002796,"The weather is nice today, feeling good! ☀️ #weather #happy #random",2025-07-20 18:09:54.490391,user_8609,positive,"the weather is nice today, feeling good! ☀️ weather happy random",64,11,3,"['#weather', '#happy', '#random']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_002797,This app is so buggy and slow! 😡 #buggy #slow #random,2025-07-27 19:48:54.490453,user_7634,negative,this app is so buggy and slow! 😡 buggy slow random,50,11,3,"['#buggy', '#slow', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002798,Amazing concert last night! 🎵 #concert #amazing #test,2025-07-09 23:29:54.490520,user_6081,positive,amazing concert last night! 🎵 concert amazing test,50,8,3,"['#concert', '#amazing', '#test']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_002799,I quite love this new product! It's amazing! 😍 #awesome #quite loveit #random,2025-07-23 01:00:54.490618,user_8336,positive,i quite love this new product! it's amazing! 😍 awesome quite loveit random,74,13,3,"['#awesome', '#quite', '#random']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_002800,I'm so frustrated with this service! 😤 #frustrated #bad #twitter,2025-07-06 03:23:54.490680,user_9171,negative,i'm so frustrated with this service! 😤 frustrated bad twitter,61,10,3,"['#frustrated', '#bad', '#twitter']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_002801,I quite love this new product! It's amazing! 😍 #awesome #quite loveit #test,2025-07-05 08:17:54.490743,user_8569,positive,i quite love this new product! it's amazing! 😍 awesome quite loveit test,72,13,3,"['#awesome', '#quite', '#test']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_002802,"Great movie, highly recommend! 🎬 #movie #recommend #random",2025-07-12 00:20:54.490805,user_6085,positive,"great movie, highly recommend! 🎬 movie recommend random",55,8,3,"['#movie', '#recommend', '#random']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_002803,Wonderful day at the beach! 🏖️ #beach #wonderful #twitter,2025-07-30 00:05:54.490903,user_1539,positive,wonderful day at the beach! 🏖️ beach wonderful twitter,54,9,3,"['#beach', '#wonderful', '#twitter']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_002804,"Great movie, highly recommend! 🎬 #movie #recommend #test",2025-07-12 05:11:54.490963,user_6449,positive,"great movie, highly recommend! 🎬 movie recommend test",53,8,3,"['#movie', '#recommend', '#test']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_002805,"The weather is nice today, feeling good! ☀️ #weather #happy #data",2025-07-15 01:53:54.491022,user_9173,positive,"the weather is nice today, feeling good! ☀️ weather happy data",62,11,3,"['#weather', '#happy', '#data']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_002806,I really love this new product! It's amazing! 😍 #awesome #really loveit #random,2025-07-21 21:44:54.491093,user_5445,positive,i really love this new product! it's amazing! 😍 awesome really loveit random,76,13,3,"['#awesome', '#really', '#random']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_002807,Wonderful day at the beach! 🏖️ #beach #wonderful #data,2025-07-13 12:38:54.491157,user_2474,positive,wonderful day at the beach! 🏖️ beach wonderful data,51,9,3,"['#beach', '#wonderful', '#data']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_002808,I extremely love this new product! It's amazing! 😍 #awesome #extremely loveit #test,2025-07-28 23:24:54.491235,user_2170,positive,i extremely love this new product! it's amazing! 😍 awesome extremely loveit test,80,13,3,"['#awesome', '#extremely', '#test']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_002809,"The weather is nice today, feeling good! ☀️ #weather #happy #random",2025-07-31 16:25:54.491295,user_4883,positive,"the weather is nice today, feeling good! ☀️ weather happy random",64,11,3,"['#weather', '#happy', '#random']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_002810,"Great movie, highly recommend! 🎬 #movie #recommend #random",2025-07-22 06:20:54.491395,user_6952,positive,"great movie, highly recommend! 🎬 movie recommend random",55,8,3,"['#movie', '#recommend', '#random']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_002811,"This is really terrible, worst experience ever! 😠 #bad #hate #test",2025-07-14 15:30:54.491456,user_2424,negative,"this is really terrible, worst experience ever! 😠 bad hate test",63,11,3,"['#bad', '#hate', '#test']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_002812,I'm so frustrated with this service! 😤 #frustrated #bad #twitter,2025-07-15 05:40:54.491517,user_1721,negative,i'm so frustrated with this service! 😤 frustrated bad twitter,61,10,3,"['#frustrated', '#bad', '#twitter']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_002813,I'm disappointed with the quality 😞 #disappointed #random,2025-07-06 07:20:54.491575,user_7845,negative,i'm disappointed with the quality 😞 disappointed random,55,8,2,"['#disappointed', '#random']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_002814,This app is so buggy and slow! 😡 #buggy #slow #sample,2025-07-25 17:16:54.491631,user_6073,negative,this app is so buggy and slow! 😡 buggy slow sample,50,11,3,"['#buggy', '#slow', '#sample']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002815,"Great movie, highly recommend! 🎬 #movie #recommend #random",2025-07-13 19:12:54.491691,user_6762,positive,"great movie, highly recommend! 🎬 movie recommend random",55,8,3,"['#movie', '#recommend', '#random']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_002816,"Great movie, highly recommend! 🎬 #movie #recommend #random",2025-08-01 03:37:54.491748,user_6833,positive,"great movie, highly recommend! 🎬 movie recommend random",55,8,3,"['#movie', '#recommend', '#random']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_002817,"This is extremely terrible, worst experience ever! 😠 #bad #hate #data",2025-07-06 13:54:54.491807,user_8136,negative,"this is extremely terrible, worst experience ever! 😠 bad hate data",66,11,3,"['#bad', '#hate', '#data']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_002818,"The weather is nice today, feeling good! ☀️ #weather #happy #sample",2025-07-17 04:10:54.491866,user_5210,positive,"the weather is nice today, feeling good! ☀️ weather happy sample",64,11,3,"['#weather', '#happy', '#sample']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_002819,This app is so buggy and slow! 😡 #buggy #slow #data,2025-07-08 04:48:54.491924,user_1074,negative,this app is so buggy and slow! 😡 buggy slow data,48,11,3,"['#buggy', '#slow', '#data']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002820,"Great movie, highly recommend! 🎬 #movie #recommend #data",2025-07-25 01:27:54.491983,user_3396,positive,"great movie, highly recommend! 🎬 movie recommend data",53,8,3,"['#movie', '#recommend', '#data']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_002821,Amazing concert last night! 🎵 #concert #amazing #sample,2025-07-30 19:12:54.492044,user_5981,positive,amazing concert last night! 🎵 concert amazing sample,52,8,3,"['#concert', '#amazing', '#sample']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_002822,I'm so frustrated with this service! 😤 #frustrated #bad #random,2025-07-18 12:19:54.492104,user_1283,negative,i'm so frustrated with this service! 😤 frustrated bad random,60,10,3,"['#frustrated', '#bad', '#random']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_002823,Amazing concert last night! 🎵 #concert #amazing #random,2025-07-09 04:15:54.492168,user_9810,positive,amazing concert last night! 🎵 concert amazing random,52,8,3,"['#concert', '#amazing', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_002824,This app is so buggy and slow! 😡 #buggy #slow #sample,2025-07-30 11:25:54.492226,user_2639,negative,this app is so buggy and slow! 😡 buggy slow sample,50,11,3,"['#buggy', '#slow', '#sample']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_002825,Amazing concert last night! 🎵 #concert #amazing #random,2025-07-15 23:28:54.492289,user_8899,positive,amazing concert last night! 🎵 concert amazing random,52,8,3,"['#concert', '#amazing', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_002826,I'm so frustrated with this service! 😤 #frustrated #bad #test,2025-07-05 07:16:54.492347,user_6959,negative,i'm so frustrated with this service! 😤 frustrated bad test,58,10,3,"['#frustrated', '#bad', '#test']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
